zipcode,city,county,year,count_lightning
92040,"Winter Gardens CDP, Lakeside CDP, Santee city, Eucalyptus Hills CDP",San Diego County,2002,13
92040,"Winter Gardens CDP, Lakeside CDP, Santee city, Eucalyptus Hills CDP",San Diego County,2003,13
92040,"Winter Gardens CDP, Lakeside CDP, Santee city, Eucalyptus Hills CDP",San Diego County,2004,4
92040,"Winter Gardens CDP, Lakeside CDP, Santee city, Eucalyptus Hills CDP",San Diego County,2005,42
92040,"Winter Gardens CDP, Lakeside CDP, Santee city, Eucalyptus Hills CDP",San Diego County,2006,29
92040,"Winter Gardens CDP, Lakeside CDP, Santee city, Eucalyptus Hills CDP",San Diego County,2007,3
92040,"Winter Gardens CDP, Lakeside CDP, Santee city, Eucalyptus Hills CDP",San Diego County,2008,4
92040,"Winter Gardens CDP, Lakeside CDP, Santee city, Eucalyptus Hills CDP",San Diego County,2009,24
92040,"Winter Gardens CDP, Lakeside CDP, Santee city, Eucalyptus Hills CDP",San Diego County,2010,86
92040,"Winter Gardens CDP, Lakeside CDP, Santee city, Eucalyptus Hills CDP",San Diego County,2012,3
92040,"Winter Gardens CDP, Lakeside CDP, Santee city, Eucalyptus Hills CDP",San Diego County,2014,2
92040,"Winter Gardens CDP, Lakeside CDP, Santee city, Eucalyptus Hills CDP",San Diego County,2015,35
92040,"Winter Gardens CDP, Lakeside CDP, Santee city, Eucalyptus Hills CDP",San Diego County,2016,28
92040,"Winter Gardens CDP, Lakeside CDP, Santee city, Eucalyptus Hills CDP",San Diego County,2017,8
92040,"Winter Gardens CDP, Lakeside CDP, Santee city, Eucalyptus Hills CDP",San Diego County,2018,6
92055,Camp Pendleton North CDP,San Diego County,1987,52
92055,Camp Pendleton North CDP,San Diego County,1988,1
92055,Camp Pendleton North CDP,San Diego County,1990,23
92055,Camp Pendleton North CDP,San Diego County,1991,8
92055,Camp Pendleton North CDP,San Diego County,1992,7
92055,Camp Pendleton North CDP,San Diego County,1993,15
92055,Camp Pendleton North CDP,San Diego County,1994,19
92055,Camp Pendleton North CDP,San Diego County,1996,4
92055,Camp Pendleton North CDP,San Diego County,1997,17
92055,Camp Pendleton North CDP,San Diego County,1998,24
92055,Camp Pendleton North CDP,San Diego County,1999,3
92055,Camp Pendleton North CDP,San Diego County,2000,6
92055,Camp Pendleton North CDP,San Diego County,2001,4
92055,Camp Pendleton North CDP,San Diego County,2002,3
92055,Camp Pendleton North CDP,San Diego County,2003,2
92055,Camp Pendleton North CDP,San Diego County,2004,13
92055,Camp Pendleton North CDP,San Diego County,2005,55
92055,Camp Pendleton North CDP,San Diego County,2006,14
92055,Camp Pendleton North CDP,San Diego County,2007,4
92055,Camp Pendleton North CDP,San Diego County,2008,16
92055,Camp Pendleton North CDP,San Diego County,2009,3
92055,Camp Pendleton North CDP,San Diego County,2010,38
92055,Camp Pendleton North CDP,San Diego County,2011,13
92055,Camp Pendleton North CDP,San Diego County,2012,8
92055,Camp Pendleton North CDP,San Diego County,2013,2
92055,Camp Pendleton North CDP,San Diego County,2014,15
92055,Camp Pendleton North CDP,San Diego County,2015,17
92055,Camp Pendleton North CDP,San Diego County,2016,48
92055,Camp Pendleton North CDP,San Diego County,2017,5
92055,Camp Pendleton North CDP,San Diego County,2018,22
92055,Camp Pendleton North CDP,San Diego County,2020,1
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,1987,5
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,1988,2
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,1990,1
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,1991,4
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,1992,5
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,1993,5
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,1994,13
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,1995,1
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,1996,5
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,1997,1
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,1998,13
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,2001,4
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,2003,1
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,2004,1
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,2005,36
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,2006,3
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,2008,5
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,2010,6
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,2011,4
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,2012,4
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,2014,2
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,2015,5
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,2016,4
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,2018,7
92056,"Carlsbad city, Oceanside city, Vista city",San Diego County,2020,1
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,1987,4
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,1988,2
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,1990,8
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,1991,1
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,1992,1
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,1993,3
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,1994,11
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,1995,1
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,1996,4
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,1997,2
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,1998,6
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,1999,3
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,2000,2
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,2001,6
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,2003,2
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,2004,1
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,2005,58
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,2006,6
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,2008,1
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,2010,10
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,2011,1
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,2012,3
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,2013,1
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,2014,17
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,2015,18
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,2016,4
92058,"Camp Pendleton South CDP, Camp Pendleton North CDP, Oceanside city",San Diego County,2018,6
92060,Palomar mountain,San Diego,1987,18
92060,Palomar mountain,San Diego,1988,14
92060,Palomar mountain,San Diego,1989,3
92060,Palomar mountain,San Diego,1990,18
92060,Palomar mountain,San Diego,1991,44
92060,Palomar mountain,San Diego,1992,100
92060,Palomar mountain,San Diego,1993,25
92060,Palomar mountain,San Diego,1994,82
92060,Palomar mountain,San Diego,1995,6
92060,Palomar mountain,San Diego,1996,31
92060,Palomar mountain,San Diego,1997,5
92060,Palomar mountain,San Diego,1998,104
92060,Palomar mountain,San Diego,1999,46
92060,Palomar mountain,San Diego,2000,78
92060,Palomar mountain,San Diego,2001,17
92060,Palomar mountain,San Diego,2002,7
92060,Palomar mountain,San Diego,2003,41
92060,Palomar mountain,San Diego,2004,31
92060,Palomar mountain,San Diego,2005,156
92060,Palomar mountain,San Diego,2006,73
92060,Palomar mountain,San Diego,2007,67
92060,Palomar mountain,San Diego,2008,15
92060,Palomar mountain,San Diego,2009,29
92060,Palomar mountain,San Diego,2010,175
92060,Palomar mountain,San Diego,2011,35
92060,Palomar mountain,San Diego,2012,112
92060,Palomar mountain,San Diego,2013,78
92060,Palomar mountain,San Diego,2014,74
92060,Palomar mountain,San Diego,2015,71
92060,Palomar mountain,San Diego,2016,6
92060,Palomar mountain,San Diego,2017,116
92060,Palomar mountain,San Diego,2018,75
92060,Palomar mountain,San Diego,2020,8
92061,Pauma valley,San Diego,1987,7
92061,Pauma valley,San Diego,1988,8
92061,Pauma valley,San Diego,1990,23
92061,Pauma valley,San Diego,1991,24
92061,Pauma valley,San Diego,1992,68
92061,Pauma valley,San Diego,1993,9
92061,Pauma valley,San Diego,1994,65
92061,Pauma valley,San Diego,1995,18
92061,Pauma valley,San Diego,1996,5
92061,Pauma valley,San Diego,1997,2
92061,Pauma valley,San Diego,1998,98
92061,Pauma valley,San Diego,1999,28
92061,Pauma valley,San Diego,2000,27
92061,Pauma valley,San Diego,2001,5
92061,Pauma valley,San Diego,2002,4
92061,Pauma valley,San Diego,2003,13
92061,Pauma valley,San Diego,2004,108
92061,Pauma valley,San Diego,2005,96
92061,Pauma valley,San Diego,2006,16
92061,Pauma valley,San Diego,2007,46
92061,Pauma valley,San Diego,2008,7
92061,Pauma valley,San Diego,2009,10
92061,Pauma valley,San Diego,2010,32
92061,Pauma valley,San Diego,2011,3
92061,Pauma valley,San Diego,2012,202
92061,Pauma valley,San Diego,2013,2
92061,Pauma valley,San Diego,2014,50
92061,Pauma valley,San Diego,2015,69
92061,Pauma valley,San Diego,2016,1
92061,Pauma valley,San Diego,2017,27
92061,Pauma valley,San Diego,2018,26
92064,"Poway city, San Diego city",San Diego County,1987,7
92064,"Poway city, San Diego city",San Diego County,1988,1
92064,"Poway city, San Diego city",San Diego County,1990,11
92064,"Poway city, San Diego city",San Diego County,1991,43
92064,"Poway city, San Diego city",San Diego County,1992,11
92064,"Poway city, San Diego city",San Diego County,1993,5
92064,"Poway city, San Diego city",San Diego County,1994,12
92064,"Poway city, San Diego city",San Diego County,1995,5
92064,"Poway city, San Diego city",San Diego County,1996,3
92064,"Poway city, San Diego city",San Diego County,1998,1
92064,"Poway city, San Diego city",San Diego County,1999,4
92064,"Poway city, San Diego city",San Diego County,2000,2
92064,"Poway city, San Diego city",San Diego County,2001,20
92064,"Poway city, San Diego city",San Diego County,2002,4
92064,"Poway city, San Diego city",San Diego County,2004,4
92064,"Poway city, San Diego city",San Diego County,2005,15
92064,"Poway city, San Diego city",San Diego County,2006,3
92064,"Poway city, San Diego city",San Diego County,2008,7
92064,"Poway city, San Diego city",San Diego County,2010,43
92064,"Poway city, San Diego city",San Diego County,2012,3
92064,"Poway city, San Diego city",San Diego County,2014,4
92064,"Poway city, San Diego city",San Diego County,2015,41
92064,"Poway city, San Diego city",San Diego County,2016,7
92064,"Poway city, San Diego city",San Diego County,2017,1
92064,"Poway city, San Diego city",San Diego County,2018,2
92064,"Poway city, San Diego city",San Diego County,2020,6
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,1987,23
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,1988,7
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,1989,1
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,1990,36
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,1991,41
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,1992,55
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,1993,36
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,1994,52
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,1995,7
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,1996,9
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,1998,45
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,1999,29
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2000,81
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2001,9
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2002,15
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2003,9
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2004,30
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2005,63
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2006,28
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2007,14
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2008,19
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2009,33
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2010,41
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2011,13
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2012,25
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2014,28
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2015,119
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2016,32
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2017,15
92065,"San Diego Country Estates CDP, Poway city, Ramona CDP, San Diego city",San Diego County,2018,7
92066,Ranchita,San Diego,1987,9
92066,Ranchita,San Diego,1988,19
92066,Ranchita,San Diego,1989,8
92066,Ranchita,San Diego,1990,6
92066,Ranchita,San Diego,1991,19
92066,Ranchita,San Diego,1992,32
92066,Ranchita,San Diego,1993,1
92066,Ranchita,San Diego,1994,5
92066,Ranchita,San Diego,1995,16
92066,Ranchita,San Diego,1996,72
92066,Ranchita,San Diego,1997,79
92066,Ranchita,San Diego,1998,29
92066,Ranchita,San Diego,1999,52
92066,Ranchita,San Diego,2000,30
92066,Ranchita,San Diego,2001,62
92066,Ranchita,San Diego,2003,21
92066,Ranchita,San Diego,2004,31
92066,Ranchita,San Diego,2005,138
92066,Ranchita,San Diego,2006,66
92066,Ranchita,San Diego,2007,3
92066,Ranchita,San Diego,2008,21
92066,Ranchita,San Diego,2010,34
92066,Ranchita,San Diego,2011,46
92066,Ranchita,San Diego,2012,54
92066,Ranchita,San Diego,2013,54
92066,Ranchita,San Diego,2014,21
92066,Ranchita,San Diego,2015,29
92066,Ranchita,San Diego,2016,10
92066,Ranchita,San Diego,2017,8
92066,Ranchita,San Diego,2018,24
92066,Ranchita,San Diego,2020,1
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,1987,6
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,1991,2
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,1992,11
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,1993,8
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,1994,46
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,1995,1
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,1996,1
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,1997,1
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,1998,23
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,1999,2
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,2001,4
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,2002,1
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,2003,2
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,2005,15
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,2006,3
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,2009,5
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,2010,6
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,2011,2
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,2012,2
92067,"Fairbanks Ranch CDP, Encinitas city, Rancho Santa Fe CDP, San Diego city",San Diego County,2013,2
